datetime,temp,humidity,pressure,wind_speed,wind_deg,clouds,pm10,pm2_5,co,no2,so2,o3,nh3,aqi,unix_time,hour,day,month,weekday
2025-11-14 00:00:00+00:00,12.4,97.4042,1005.5,12.750811,71.053406,100.0,8.8,7.9,178.0,40.0,1.6,11.0,1.8,35.72916,1763078400000,0,14,11,4
2025-11-14 01:00:00+00:00,12.45,97.405205,1004.5,12.882267,74.60439,100.0,8.3,7.4,167.0,34.6,1.4,14.0,1.4,35.59027,1763082000000,1,14,11,4
2025-11-14 02:00:00+00:00,12.35,98.04677,1004.1,13.954354,83.333435,100.0,7.4,5.9,168.0,27.1,1.5,16.0,0.9,35.36458,1763085600000,2,14,11,4
2025-11-14 03:00:00+00:00,12.4,98.04752,1003.3,13.184308,85.30141,100.0,7.9,5.7,163.0,27.7,1.4,17.0,0.5,35.034718,1763089200000,3,14,11,4
2025-11-14 04:00:00+00:00,12.55,98.04978,1002.4,12.304682,84.1227,100.0,8.3,5.9,191.0,30.0,1.6,11.0,0.4,34.861103,1763092800000,4,14,11,4
2025-11-14 05:00:00+00:00,12.55,97.72802,1002.2,10.441552,90.98774,100.0,9.2,7.3,190.0,34.6,1.9,10.0,0.4,34.79166,1763096400000,5,14,11,4
2025-11-14 06:00:00+00:00,12.35,98.04677,1001.8,9.114471,80.909805,100.0,11.7,9.2,195.0,39.1,2.2,6.0,0.9,35.10416,1763100000000,6,14,11,4
2025-11-14 07:00:00+00:00,12.5,97.406204,1001.7,8.707238,82.875084,100.0,14.1,11.6,212.0,41.1,2.7,2.0,2.4,35.798607,1763103600000,7,14,11,4
2025-11-14 08:00:00+00:00,12.55,97.4072,1001.8,8.656858,86.423744,100.0,15.4,12.7,262.0,45.7,3.7,1.0,4.0,36.82291,1763107200000,8,14,11,4
2025-11-14 09:00:00+00:00,13.05,96.14797,1001.7,8.6867485,84.05324,100.0,17.6,14.3,288.0,48.2,4.6,1.0,4.6,37.968742,1763110800000,9,14,11,4
2025-11-14 10:00:00+00:00,13.3,96.786934,1001.5,8.171683,82.40546,100.0,17.1,13.8,290.0,48.4,4.4,3.0,4.6,39.357635,1763114400000,10,14,11,4
2025-11-14 11:00:00+00:00,13.3,96.47068,1001.0,9.779817,83.659904,100.0,15.2,11.1,253.0,47.9,3.7,8.0,3.9,40.642357,1763118000000,11,14,11,4
2025-11-14 12:00:00+00:00,13.15,96.78323,1000.7,8.996398,70.114746,100.0,13.7,10.0,224.0,44.9,2.8,12.0,3.4,41.475693,1763121600000,12,14,11,4
2025-11-14 13:00:00+00:00,13.95,96.48822,1000.0,9.19939,59.420856,100.0,14.5,8.8,194.0,38.7,2.3,19.0,3.1,42.20486,1763125200000,13,14,11,4
2025-11-14 14:00:00+00:00,14.0,96.489555,999.4,8.996398,70.114746,100.0,12.5,7.9,174.0,34.4,2.1,23.0,3.0,42.65625,1763128800000,14,14,11,4
2025-11-14 15:00:00+00:00,14.3,95.25104,999.2,10.873252,83.34567,100.0,12.3,7.5,170.0,34.9,1.7,27.0,2.6,42.864586,1763132400000,15,14,11,4
2025-11-14 16:00:00+00:00,14.0,95.551186,999.2,10.464798,93.945114,99.0,13.5,8.5,181.0,41.3,1.8,25.0,3.1,42.82986,1763136000000,16,14,11,4
2025-11-14 17:00:00+00:00,13.8,95.23296,999.6,8.477216,86.347855,100.0,16.4,10.1,203.0,48.5,2.1,14.0,3.8,42.82986,1763139600000,17,14,11,4
2025-11-14 18:00:00+00:00,14.1,92.18473,999.5,8.649369,102.01146,44.0,15.7,11.1,221.0,50.6,2.6,5.0,3.5,42.708336,1763143200000,18,14,11,4
2025-11-14 19:00:00+00:00,13.15,92.43292,1000.7,2.7059932,183.814,43.0,15.5,11.2,220.0,49.3,2.9,3.0,2.8,42.204865,1763146800000,19,14,11,4
2025-11-14 20:00:00+00:00,12.4,93.62178,1001.0,3.0652893,49.76371,29.0,13.8,10.6,197.0,47.9,3.2,5.0,2.5,41.59722,1763150400000,20,14,11,4
2025-11-14 21:00:00+00:00,12.1,94.229866,1001.9,3.244996,109.440125,56.0,13.3,9.9,183.0,49.2,3.8,8.0,3.9,40.8507,1763154000000,21,14,11,4
2025-11-14 22:00:00+00:00,12.15,94.54465,1002.7,3.1845248,137.29063,56.0,12.2,8.9,179.0,46.3,4.0,14.0,5.0,40.138893,1763157600000,22,14,11,4
2025-11-14 23:00:00+00:00,12.2,94.54674,1003.2,5.068846,163.49556,71.0,12.0,8.5,178.0,45.1,4.0,13.0,4.8,39.444447,1763161200000,23,14,11,4
2025-11-15 00:00:00+00:00,12.4,94.55504,1004.0,7.8954163,226.8476,61.0,12.2,7.7,172.0,39.9,2.4,20.0,4.4,39.20139,1763164800000,0,15,11,5
2025-11-15 01:00:00+00:00,12.05,95.4844,1004.6,6.156947,217.87505,85.0,10.4,6.8,170.0,34.9,1.8,29.0,2.2,39.166668,1763168400000,1,15,11,5
2025-11-15 02:00:00+00:00,11.85,96.43109,1005.0,5.293959,215.3113,31.0,10.1,6.4,163.0,29.4,1.5,25.0,1.8,39.062504,1763172000000,2,15,11,5
2025-11-15 03:00:00+00:00,11.4,96.41868,1005.2,1.2979984,123.690094,86.0,9.8,6.4,157.0,31.9,1.6,18.0,1.3,39.149307,1763175600000,3,15,11,5
2025-11-15 04:00:00+00:00,11.1,97.702324,1005.4,0.35999998,90.0,100.0,10.8,6.1,155.0,31.6,1.8,18.0,1.0,39.270832,1763179200000,4,15,11,5
2025-11-15 05:00:00+00:00,10.65,98.67662,1006.0,0.6489992,123.690094,100.0,11.2,6.4,160.0,34.0,2.2,12.0,0.8,39.305557,1763182800000,5,15,11,5
2025-11-15 06:00:00+00:00,10.35,100.0,1006.8,2.8174455,63.435013,100.0,12.5,7.5,166.0,36.9,3.1,8.0,1.3,39.149303,1763186400000,6,15,11,5
2025-11-15 07:00:00+00:00,10.7,99.00641,1007.5,6.0347,72.64589,100.0,14.4,8.7,166.0,39.6,4.0,6.0,2.2,38.854168,1763190000000,7,15,11,5
2025-11-15 08:00:00+00:00,11.2,99.01029,1008.1,5.815978,68.19853,100.0,15.1,8.4,220.0,45.4,4.4,6.0,3.4,38.35069,1763193600000,8,15,11,5
2025-11-15 09:00:00+00:00,11.8,97.71478,1008.2,5.728979,46.27295,100.0,13.1,8.7,185.0,43.2,3.4,22.0,2.7,37.60416,1763197200000,9,15,11,5
2025-11-15 10:00:00+00:00,12.3,96.44346,1008.5,4.5820518,44.999897,100.0,12.2,8.4,172.0,34.0,2.6,41.0,2.3,36.63194,1763200800000,10,15,11,5
2025-11-15 11:00:00+00:00,12.95,94.267075,1008.9,5.004518,37.694313,100.0,12.1,7.9,179.0,40.0,2.5,32.0,2.3,35.694443,1763204400000,11,15,11,5
2025-11-15 12:00:00+00:00,12.95,89.712875,1008.8,8.320986,38.853382,100.0,11.4,7.7,174.0,34.4,2.3,44.0,2.0,35.13888,1763208000000,12,15,11,5
2025-11-15 13:00:00+00:00,13.1,86.8,1008.6,7.256032,29.744795,100.0,11.9,8.5,182.0,36.8,2.2,38.0,2.6,34.73958,1763211600000,13,15,11,5
2025-11-15 14:00:00+00:00,13.2,85.380196,1008.2,7.8583965,20.095322,87.0,12.8,8.6,193.0,35.3,2.2,30.0,2.8,34.687496,1763215200000,14,15,11,5
2025-11-15 15:00:00+00:00,13.0,88.24284,1008.3,7.889259,27.149609,100.0,13.7,9.0,197.0,37.9,2.6,23.0,3.2,34.809025,1763218800000,15,15,11,5
2025-11-15 16:00:00+00:00,12.45,90.87392,1008.6,8.2584505,16.46009,100.0,17.2,10.1,215.0,52.2,3.1,13.0,4.4,35.069443,1763222400000,16,15,11,5
2025-11-15 17:00:00+00:00,12.1,91.45644,1008.9,9.227524,20.556128,100.0,18.4,12.6,233.0,52.2,2.7,6.0,4.4,35.34722,1763226000000,17,15,11,5
2025-11-15 18:00:00+00:00,11.85,92.05148,1009.5,7.5685663,25.346138,100.0,13.7,10.4,248.0,41.4,2.4,5.0,3.5,35.781254,1763229600000,18,15,11,5
2025-11-15 19:00:00+00:00,11.55,92.34105,1009.5,8.827344,20.282646,100.0,11.4,9.1,215.0,34.5,2.3,10.0,2.4,35.65972,1763233200000,19,15,11,5
2025-11-15 20:00:00+00:00,11.25,92.01538,1009.4,9.82114,26.09537,100.0,10.5,8.3,195.0,32.3,1.8,15.0,2.1,35.29514,1763236800000,20,15,11,5
2025-11-15 21:00:00+00:00,11.05,91.38863,1009.5,9.693296,31.328646,100.0,9.7,7.6,187.0,29.5,1.8,20.0,1.4,34.895836,1763240400000,21,15,11,5
2025-11-15 22:00:00+00:00,10.8,91.372375,1009.3,10.070353,24.27444,100.0,9.3,6.9,179.0,29.0,1.8,25.0,1.6,34.496532,1763244000000,22,15,11,5
2025-11-15 23:00:00+00:00,10.55,91.97296,1009.4,10.8672905,26.564985,100.0,8.9,6.4,172.0,25.9,1.7,30.0,1.4,34.14931,1763247600000,23,15,11,5
2025-11-16 00:00:00+00:00,10.4,91.34627,1009.7,9.354806,30.018288,100.0,8.1,6.0,157.0,15.9,1.2,36.0,1.0,33.78472,1763251200000,0,16,11,6
2025-11-16 01:00:00+00:00,10.2,91.02532,1009.7,9.085988,33.6901,100.0,7.2,5.1,154.0,15.4,0.7,39.0,0.9,33.489582,1763254800000,1,16,11,6
2025-11-16 02:00:00+00:00,10.1,90.71138,1009.6,9.446141,30.963696,100.0,6.4,4.4,153.0,11.7,0.7,41.0,0.8,33.194443,1763258400000,2,16,11,6
2025-11-16 03:00:00+00:00,9.95,90.70087,1009.5,10.285232,32.85573,100.0,6.4,4.2,146.0,10.8,0.8,43.0,0.7,32.84722,1763262000000,3,16,11,6
2025-11-16 04:00:00+00:00,9.85,91.31017,1009.8,10.63372,33.959103,100.0,6.6,4.0,142.0,9.1,0.8,44.0,0.6,32.465275,1763265600000,4,16,11,6
2025-11-16 05:00:00+00:00,9.8,90.69033,1009.7,12.241323,36.027473,100.0,6.5,3.7,143.0,8.2,0.9,47.0,0.5,32.100693,1763269200000,5,16,11,6
2025-11-16 06:00:00+00:00,9.55,91.29039,1010.0,12.535549,32.092564,100.0,6.8,3.6,141.0,8.0,1.0,46.0,0.7,31.63194,1763272800000,6,16,11,6
2025-11-16 07:00:00+00:00,9.4,90.66215,1010.3,12.936228,31.920837,100.0,8.1,4.8,144.0,11.4,1.2,44.0,1.1,30.954859,1763276400000,7,16,11,6
2025-11-16 08:00:00+00:00,9.5,89.44448,1010.9,12.4811535,33.231728,100.0,9.0,4.7,155.0,13.2,1.5,45.0,1.6,30.277777,1763280000000,8,16,11,6
2025-11-16 09:00:00+00:00,9.55,86.74705,1011.4,12.88981,35.909817,100.0,9.7,4.2,154.0,14.2,1.6,45.0,1.7,29.635414,1763283600000,9,16,11,6
2025-11-16 10:00:00+00:00,9.55,86.15661,1011.4,10.484903,34.50859,100.0,9.3,3.7,155.0,11.6,1.4,52.0,1.7,28.854164,1763287200000,10,16,11,6
2025-11-16 11:00:00+00:00,9.8,83.85959,1011.5,12.440851,31.390213,100.0,8.2,3.7,154.0,11.6,1.2,54.0,1.8,28.038195,1763290800000,11,16,11,6
2025-11-16 12:00:00+00:00,9.85,78.57131,1011.9,10.99769,21.10492,100.0,7.3,3.3,153.0,11.0,1.1,58.0,1.7,27.309027,1763294400000,12,16,11,6
2025-11-16 13:00:00+00:00,9.75,76.68038,1012.0,11.555102,18.152803,100.0,6.9,3.2,155.0,11.2,1.0,63.0,1.7,26.545137,1763298000000,13,16,11,6
2025-11-16 14:00:00+00:00,9.7,73.2924,1012.0,12.410866,19.48622,100.0,6.6,3.2,157.0,12.6,1.0,63.0,1.8,25.625,1763301600000,14,16,11,6
2025-11-16 15:00:00+00:00,9.35,70.714264,1012.4,12.661564,14.826528,100.0,6.2,3.4,162.0,12.7,1.0,63.0,2.0,24.687498,1763305200000,15,16,11,6
2025-11-16 16:00:00+00:00,8.8,68.64432,1013.1,12.313893,15.255177,82.0,6.6,3.7,168.0,15.4,1.4,60.0,2.4,25.684135,1763308800000,16,16,11,6
2025-11-16 17:00:00+00:00,8.45,69.05836,1013.7,10.534229,16.88688,96.0,8.9,4.1,169.0,19.8,1.5,57.0,2.5,26.553804,1763312400000,17,16,11,6
2025-11-16 18:00:00+00:00,8.0,71.19937,1014.3,10.041354,14.534496,90.0,9.3,4.6,184.0,21.3,1.8,54.0,2.3,27.249537,1763316000000,18,16,11,6
2025-11-16 19:00:00+00:00,7.65,72.146225,1014.9,10.699028,12.633354,60.0,9.4,5.1,182.0,22.9,2.1,50.0,2.3,27.36549,1763319600000,19,16,11,6
2025-11-16 20:00:00+00:00,7.05,74.89965,1015.4,11.252519,7.3522935,69.0,9.0,4.9,171.0,21.1,1.8,49.0,2.0,27.133581,1763323200000,20,16,11,6
2025-11-16 21:00:00+00:00,6.85,78.94261,1015.9,9.3669195,357.79745,99.0,8.6,4.7,166.0,19.2,1.7,51.0,1.8,26.611782,1763326800000,21,16,11,6
2025-11-16 22:00:00+00:00,6.65,79.75231,1016.0,9.299225,345.42575,43.0,8.4,4.7,165.0,18.3,1.8,52.0,1.7,25.916048,1763330400000,22,16,11,6
2025-11-16 23:00:00+00:00,6.05,79.66476,1016.0,10.4166975,341.87805,58.0,8.5,4.6,165.0,16.3,2.2,54.0,1.7,25.278292,1763334000000,23,16,11,6
2025-11-17 00:00:00+00:00,6.5,77.23215,1016.1,9.693296,338.19852,99.0,8.9,5.6,168.0,13.7,1.7,50.0,1.8,24.756493,1763337600000,0,17,11,0
2025-11-17 01:00:00+00:00,6.55,78.341545,1016.4,11.272657,340.40762,40.0,9.9,5.4,165.0,12.7,1.6,56.0,1.8,24.176716,1763341200000,1,17,11,0
2025-11-17 02:00:00+00:00,5.7,80.46627,1016.7,10.966713,336.8014,60.0,9.9,5.6,158.0,11.7,1.4,55.0,1.3,24.118738,1763344800000,2,17,11,0
2025-11-17 03:00:00+00:00,5.45,80.71738,1016.9,12.979984,340.55988,34.0,10.4,5.2,152.0,10.6,1.2,56.0,0.8,24.176716,1763348400000,3,17,11,0
2025-11-17 04:00:00+00:00,5.7,80.752335,1017.5,15.426535,348.559,15.0,11.8,4.6,147.0,9.1,1.0,56.0,0.6,24.524584,1763352000000,4,17,11,0
2025-11-17 05:00:00+00:00,5.55,82.17669,1018.2,14.618837,350.07382,20.0,9.9,4.0,145.0,8.6,1.0,58.0,0.7,24.930426,1763355600000,5,17,11,0
2025-11-17 06:00:00+00:00,5.05,84.18003,1019.0,15.367616,354.62338,88.0,10.2,4.2,146.0,10.9,1.3,56.0,1.0,25.336271,1763359200000,6,17,11,0
2025-11-17 07:00:00+00:00,4.9,83.566055,1019.8,14.512064,352.87506,23.0,10.9,5.3,151.0,22.1,2.0,45.0,1.7,25.568182,1763362800000,7,17,11,0
2025-11-17 08:00:00+00:00,4.8,82.37165,1020.5,13.644427,351.6562,5.0,11.2,5.7,173.0,28.9,2.2,37.0,2.4,25.046381,1763366400000,8,17,11,0
2025-11-17 09:00:00+00:00,5.2,80.10926,1021.3,11.832176,346.8094,9.0,10.3,5.1,168.0,24.8,2.5,46.0,2.8,24.292671,1763370000000,9,17,11,0
2025-11-17 10:00:00+00:00,5.9,75.23342,1022.1,12.580699,340.78723,6.0,9.9,4.3,165.0,15.4,1.7,57.0,2.2,23.712893,1763373600000,10,17,11,0
2025-11-17 11:00:00+00:00,6.45,70.89555,1022.7,13.609951,339.88733,0.0,10.8,3.9,162.0,11.5,1.5,60.0,1.9,23.82885,1763377200000,11,17,11,0
2025-11-17 12:00:00+00:00,7.1,68.28907,1023.2,15.158522,355.91446,34.0,10.8,4.2,163.0,9.7,1.4,62.0,1.8,24.06076,1763380800000,12,17,11,0
2025-11-17 13:00:00+00:00,7.55,61.853325,1023.5,16.16496,7.678872,56.0,10.9,4.6,163.0,11.4,1.4,64.0,1.9,24.408627,1763384400000,13,17,11,0
2025-11-17 14:00:00+00:00,7.45,63.86618,1023.9,13.86,360.0,17.0,11.4,4.8,168.0,12.9,1.4,62.0,1.9,24.756493,1763388000000,14,17,11,0
2025-11-17 15:00:00+00:00,6.95,69.24157,1024.3,10.783487,345.4998,21.0,13.4,5.1,175.0,17.0,1.5,57.0,2.3,25.104359,1763391600000,15,17,11,0
2025-11-17 16:00:00+00:00,6.25,73.17579,1024.7,8.654986,343.0724,5.0,15.9,5.7,193.0,30.4,2.1,46.0,3.9,25.800095,1763395200000,16,17,11,0
2025-11-17 17:00:00+00:00,5.55,76.803505,1025.0,7.8954163,335.77228,1.0,18.2,7.5,211.0,42.7,2.8,29.0,5.1,26.321892,1763398800000,17,17,11,0
2025-11-17 18:00:00+00:00,4.9,77.80532,1025.8,7.689603,327.42596,0.0,19.3,9.7,243.0,56.8,3.8,14.0,6.0,27.974781,1763402400000,18,17,11,0
2025-11-17 19:00:00+00:00,4.35,79.98626,1026.2,8.78872,325.0079,0.0,20.7,11.9,262.0,61.1,4.6,6.0,6.6,30.092594,1763406000000,19,17,11,0
2025-11-17 20:00:00+00:00,3.85,81.65866,1026.3,7.9036193,329.9315,0.0,23.2,12.8,261.0,60.3,5.3,4.0,5.7,29.69858,1763409600000,20,17,11,0
2025-11-17 21:00:00+00:00,3.55,82.80268,1026.1,5.6002855,315.0001,0.0,24.6,13.4,251.0,59.5,5.8,2.0,6.2,29.30457,1763413200000,21,17,11,0
2025-11-17 22:00:00+00:00,3.2,84.567635,1026.0,5.4744864,297.4075,0.0,25.6,14.4,256.0,57.7,5.8,2.0,6.5,28.418047,1763416800000,22,17,11,0
2025-11-17 23:00:00+00:00,2.8,86.682724,1025.8,5.0142193,248.96242,0.0,25.2,16.3,250.0,54.7,5.7,2.0,6.8,27.361107,1763420400000,23,17,11,0
2025-11-18 00:00:00+00:00,1.8,89.452415,1025.8,5.9834766,248.83867,0.0,24.3,15.3,254.0,49.6,5.0,1.0,6.5,29.392359,1763424000000,0,18,11,1
2025-11-18 01:00:00+00:00,1.4,92.0504,1025.0,6.8989563,254.87593,0.0,25.2,16.1,253.0,47.1,4.1,3.0,5.0,31.07639,1763427600000,1,18,11,1
2025-11-18 02:00:00+00:00,1.0,94.04934,1024.8,7.120815,249.27435,0.0,25.3,16.5,248.0,42.6,3.4,3.0,4.5,32.934032,1763431200000,2,18,11,1
2025-11-18 03:00:00+00:00,0.65,95.40764,1024.1,7.754637,248.19853,0.0,26.4,16.4,235.0,40.7,3.1,5.0,2.0,34.82639,1763434800000,3,18,11,1
2025-11-18 04:00:00+00:00,0.35,95.74387,1023.3,8.37532,241.78273,2.0,27.1,16.0,228.0,38.9,3.0,9.0,1.7,36.770832,1763438400000,4,18,11,1
2025-11-18 05:00:00+00:00,0.25,94.701035,1022.6,9.178235,244.44008,5.0,25.8,14.7,220.0,33.9,3.0,13.0,1.6,38.75,1763442000000,5,18,11,1
2025-11-18 06:00:00+00:00,-0.1,93.65394,1022.2,8.792405,247.1094,18.0,24.5,14.5,190.0,32.0,2.8,26.0,1.9,40.60764,1763445600000,6,18,11,1
2025-11-18 07:00:00+00:00,0.05,92.979744,1021.9,9.761578,247.21756,100.0,23.1,13.8,193.0,41.5,3.4,16.0,3.6,42.395832,1763449200000,7,18,11,1
2025-11-18 08:00:00+00:00,0.85,92.35091,1021.2,9.299225,222.64667,100.0,23.1,14.2,235.0,50.9,3.9,11.0,5.6,43.871532,1763452800000,8,18,11,1
2025-11-18 09:00:00+00:00,1.55,91.7276,1020.7,8.0599,209.42737,100.0,23.1,14.2,245.0,51.2,4.2,14.0,5.7,45.347225,1763456400000,9,18,11,1
2025-11-18 10:00:00+00:00,2.8,87.93973,1019.9,10.152064,232.92683,89.0,18.2,12.1,232.0,39.2,3.7,29.0,3.9,46.927086,1763460000000,10,18,11,1
2025-11-18 11:00:00+00:00,4.05,82.27404,1019.1,7.9383874,237.0306,57.0,15.0,9.8,201.0,28.0,2.8,40.0,3.3,48.281254,1763463600000,11,18,11,1
2025-11-18 12:00:00+00:00,5.5,79.01921,1017.8,7.382195,224.9999,36.0,11.8,7.7,183.0,21.1,2.0,46.0,3.0,49.305553,1763467200000,12,18,11,1
2025-11-18 13:00:00+00:00,6.1,78.27194,1016.4,7.8954163,223.1524,45.0,10.0,6.6,177.0,18.4,1.7,53.0,2.6,49.913197,1763470800000,13,18,11,1
2025-11-18 14:00:00+00:00,6.7,76.99141,1015.3,12.886039,257.90524,83.0,8.7,5.9,172.0,18.5,1.7,52.0,2.5,50.132977,1763474400000,14,18,11,1
2025-11-18 15:00:00+00:00,6.9,78.39546,1013.9,8.641874,234.3235,64.0,8.1,5.3,168.0,22.0,1.5,48.0,2.6,50.230495,1763478000000,15,18,11,1
2025-11-18 16:00:00+00:00,6.2,82.26124,1012.9,8.37532,241.78273,71.0,11.0,6.2,188.0,32.2,2.0,43.0,4.2,50.248222,1763481600000,16,18,11,1
2025-11-18 17:00:00+00:00,5.4,86.026566,1012.2,10.837435,221.63345,8.0,11.4,6.9,196.0,42.3,2.1,34.0,4.7,50.292553,1763485200000,17,18,11,1
2025-11-18 18:00:00+00:00,4.8,88.43452,1011.8,8.783189,225.83023,13.0,11.2,7.1,195.0,44.3,2.1,30.0,4.2,50.23936,1763488800000,18,18,11,1
2025-11-18 19:00:00+00:00,4.85,92.91308,1011.1,9.659814,243.43501,1.0,9.8,7.8,196.0,46.3,2.8,22.0,4.2,50.00886,1763492400000,19,18,11,1
2025-11-18 20:00:00+00:00,4.85,93.56834,1010.4,11.165805,249.22766,0.0,9.3,7.7,189.0,47.6,2.9,26.0,3.8,49.305553,1763496000000,20,18,11,1
2025-11-18 21:00:00+00:00,4.5,94.21176,1009.7,11.043261,250.9743,0.0,10.0,7.4,184.0,42.3,2.3,27.0,3.6,48.420143,1763499600000,21,18,11,1
2025-11-18 22:00:00+00:00,4.25,93.53804,1009.1,11.844492,253.21727,7.0,8.8,7.2,178.0,39.1,2.1,30.0,3.2,47.37847,1763503200000,22,18,11,1
2025-11-18 23:00:00+00:00,3.95,94.186676,1008.2,10.9859,251.86182,86.0,8.5,7.1,173.0,33.6,1.8,39.0,2.8,46.128475,1763506800000,23,18,11,1
2025-11-19 00:00:00+00:00,3.85,94.51585,1007.7,9.901636,242.96922,4.0,10.1,7.3,166.0,25.3,1.4,47.0,2.2,44.53125,1763510400000,0,19,11,2
2025-11-19 01:00:00+00:00,3.75,94.84657,1006.8,10.094454,248.00882,18.0,10.4,7.0,153.0,24.9,1.2,44.0,1.8,43.142365,1763514000000,1,19,11,2
2025-11-19 02:00:00+00:00,3.55,95.51272,1006.2,8.792405,247.1094,11.0,8.8,6.7,149.0,20.7,1.3,41.0,1.3,41.5625,1763517600000,2,19,11,2
2025-11-19 03:00:00+00:00,3.25,95.84152,1005.2,7.8625183,254.05453,34.0,9.4,6.2,140.0,16.4,1.0,44.0,1.1,39.86111,1763521200000,3,19,11,2
2025-11-19 04:00:00+00:00,3.1,97.8987,1004.7,8.311245,274.96964,100.0,7.7,5.2,142.0,12.8,0.9,47.0,0.7,38.090275,1763524800000,4,19,11,2
2025-11-19 05:00:00+00:00,4.1,95.19599,1004.6,8.37532,298.21725,100.0,6.1,4.2,145.0,13.7,0.9,45.0,0.5,36.21528,1763528400000,5,19,11,2
2025-11-19 06:00:00+00:00,3.15,95.49842,1004.2,7.327127,297.824,91.0,5.7,4.3,156.0,16.8,1.1,38.0,0.8,34.39236,1763532000000,6,19,11,2
2025-11-19 07:00:00+00:00,3.9,94.18439,1004.6,9.801326,314.256,100.0,5.3,4.4,161.0,18.4,1.3,39.0,1.3,32.62153,1763535600000,7,19,11,2
2025-11-19 08:00:00+00:00,3.75,92.52314,1005.4,15.885956,340.12772,100.0,3.9,2.9,162.0,20.1,1.4,44.0,1.5,30.989582,1763539200000,8,19,11,2
2025-11-19 09:00:00+00:00,2.7,95.14237,1006.0,12.229406,317.38596,100.0,3.8,2.3,158.0,17.9,1.2,55.0,1.2,29.027771,1763542800000,9,19,11,2
2025-11-19 10:00:00+00:00,3.95,91.556046,1006.3,21.872036,346.19244,100.0,5.5,2.7,158.0,13.7,1.1,62.0,1.5,26.961803,1763546400000,10,19,11,2
2025-11-19 11:00:00+00:00,4.7,85.648254,1007.5,23.319553,351.11942,100.0,5.9,3.0,161.0,11.8,1.1,61.0,1.3,25.329859,1763550000000,11,19,11,2
2025-11-19 12:00:00+00:00,4.5,80.58369,1008.1,20.962078,339.3863,100.0,6.8,3.3,161.0,10.7,1.0,64.0,1.4,24.1493,1763553600000,12,19,11,2
2025-11-19 13:00:00+00:00,4.95,75.61,1008.5,24.36325,341.02948,100.0,7.2,3.4,162.0,11.2,1.0,63.0,1.9,23.654915,1763557200000,13,19,11,2
2025-11-19 14:00:00+00:00,4.8,73.70023,1008.9,24.948027,343.65704,100.0,7.1,3.7,162.0,12.3,1.0,61.0,2.0,24.698515,1763560800000,14,19,11,2
2025-11-19 15:00:00+00:00,4.5,73.91224,1009.7,18.818396,338.09674,87.0,7.4,3.9,165.0,13.5,1.0,60.0,2.3,26.032003,1763564400000,15,19,11,2
2025-11-19 16:00:00+00:00,3.85,74.602776,1010.6,17.114204,337.75092,21.0,7.8,4.1,168.0,16.2,1.1,58.0,2.6,27.249537,1763568000000,16,19,11,2
2025-11-19 17:00:00+00:00,3.0,75.823524,1011.3,16.74387,333.15958,13.0,8.5,4.6,177.0,21.3,1.4,52.0,3.0,28.061222,1763571600000,17,19,11,2
2025-11-19 18:00:00+00:00,2.9,76.36218,1012.2,15.1884165,328.5705,100.0,9.3,5.4,188.0,27.6,1.7,43.0,3.1,27.887291,1763575200000,18,19,11,2
2025-11-19 19:00:00+00:00,2.6,75.754616,1012.7,13.229693,326.0937,83.0,9.6,6.2,193.0,31.5,1.9,42.0,3.0,26.785713,1763578800000,19,19,11,2
2025-11-19 20:00:00+00:00,2.25,75.41643,1012.9,13.767352,318.1799,99.0,9.1,6.6,181.0,28.8,2.0,38.0,2.7,25.684135,1763582400000,20,19,11,2
2025-11-19 21:00:00+00:00,1.5,76.68849,1012.9,14.291592,310.91428,12.0,8.6,6.8,180.0,27.8,2.1,36.0,2.6,24.176716,1763586000000,21,19,11,2
2025-11-19 22:00:00+00:00,0.9,77.157616,1012.9,13.666967,310.192,4.0,8.7,6.8,180.0,27.4,2.3,38.0,2.5,22.611317,1763589600000,22,19,11,2
2025-11-19 23:00:00+00:00,0.55,76.81355,1012.9,13.104198,307.18478,4.0,9.0,6.4,181.0,25.1,2.0,43.0,2.4,21.277828,1763593200000,23,19,11,2
2025-11-20 00:00:00+00:00,0.45,75.94355,1013.2,14.037692,310.84027,10.0,10.9,6.4,176.0,20.5,1.8,50.0,2.2,20.381945,1763596800000,0,20,11,3
2025-11-20 01:00:00+00:00,0.15,76.460495,1013.2,13.356437,307.33328,1.0,11.3,6.6,171.0,17.9,1.4,52.0,2.0,20.225697,1763600400000,1,20,11,3
2025-11-20 02:00:00+00:00,-0.1,76.41793,1013.4,12.033103,304.641,0.0,11.3,6.8,173.0,16.3,1.4,52.0,1.9,20.15625,1763604000000,2,20,11,3
2025-11-20 03:00:00+00:00,-0.5,77.213524,1013.5,11.052058,300.32352,2.0,10.9,6.4,170.0,14.9,1.5,52.0,1.5,20.350185,1763607600000,3,20,11,3
2025-11-20 04:00:00+00:00,-0.85,77.73742,1013.4,10.950452,295.30136,0.0,10.3,6.3,169.0,15.6,1.6,52.0,1.2,20.929962,1763611200000,4,20,11,3
2025-11-20 05:00:00+00:00,-1.2,78.26757,1013.1,10.873251,289.3349,0.0,10.0,6.2,168.0,17.0,1.7,50.0,1.3,21.741652,1763614800000,5,20,11,3
2025-11-20 06:00:00+00:00,-1.3,79.14041,1013.7,10.874741,294.44394,0.0,9.4,6.4,169.0,19.9,2.1,40.0,1.7,22.553339,1763618400000,6,20,11,3
